Country,Year,Month,Date,"M3 (UOM:INR(IndianRupees)), Scaling Factor:10000000","M3 Including Merger (UOM:INR(IndianRupees)), Scaling Factor:10000000","Currency With The Public (UOM:INR(IndianRupees)), Scaling Factor:10000000","Demand Deposits With Banks (UOM:INR(IndianRupees)), Scaling Factor:10000000","Time Deposits With Banks (UOM:INR(IndianRupees)), Scaling Factor:10000000","Time Deposits With Banks Including Merger (UOM:INR(IndianRupees)), Scaling Factor:10000000","Other Deposits With Reserve Bank (UOM:INR(IndianRupees)), Scaling Factor:10000000","Sources Of Net Bank Credit To Government (UOM:INR(IndianRupees)), Scaling Factor:10000000","Sources Of Net Bank Credit To Government Including Merger (UOM:INR(IndianRupees)), Scaling Factor:10000000","Sources Of Net Bank Credit To Government Including Merger From Reserve Bank (UOM:INR(IndianRupees)), Scaling Factor:10000000","Sources Of Net Credit Of Other Banks To Government Including Merger (UOM:INR(IndianRupees)), Scaling Factor:10000000","Sources Of Net Bank Credit Of Other Banks Including Merger To Government Including Merger (UOM:INR(IndianRupees)), Scaling Factor:10000000","Sources Of Bank Credit To Commercial Sector (UOM:INR(IndianRupees)), Scaling Factor:10000000","Sources Of Bank Credit To Commercial Sector Including Merger (UOM:INR(IndianRupees)), Scaling Factor:10000000","Sources Of Bank Credit To Commercial Sector From Reserve Bank (UOM:INR(IndianRupees)), Scaling Factor:10000000","Sources Of Bank Credit To Commercial By Other Banks (UOM:INR(IndianRupees)), Scaling Factor:10000000","Sources Of Bank Credit To Commercial By Other Banks Includimg Merger (UOM:INR(IndianRupees)), Scaling Factor:10000000","Sources Of Net Foreign Exchange Assets Of Banking Sector (UOM:INR(IndianRupees)), Scaling Factor:10000000","Sources Of Governments Currency Liabilities To The Public (UOM:INR(IndianRupees)), Scaling Factor:10000000","Sources Of Banking Sectors Net Non Monetary Liabilities (UOM:INR(IndianRupees)), Scaling Factor:10000000","Sources Of Banking Sectors Net Non Monetary Liabilities Including Merger (UOM:INR(IndianRupees)), Scaling Factor:10000000","Sources Of Net Non Monetary Liabilities Of Reserve Bank Of India (Rbi) Under Banking Sectors Net Non-Monetary Liabilities (UOM:INR(IndianRupees)), Scaling Factor:10000000",observation_year,observation_month,observation_quarter,observation_week,observation_day,month_name,m3_pct_change,net_fx_assets_pct_change
India,"Calendar Year (Jan - Dec), 2017","February, 2017",2017-02-17,12262335.2775,23143686.34,1064487.5853,1170900.2382,10011315.3385,17510888.64,15632.1155,4029676.9697,7250237.568,492171.0,3537505.9697,6005323.618,8019925.636,14870756.57,4767.0,8015158.636,14866712.37,2529105.795,24945.5039,2341123.8276,4087232.343,919494.0,2017,2,1,7,17,February,0.1126338773361768,-0.5598302022041257
India,"Calendar Year (Jan - Dec), 2017","March, 2017",2017-03-03,12383675.5136,23143686.34,1132266.9649,1185951.889,10047266.5442,17510888.64,18190.1155,4161297.9839,7250237.568,634097.0,3527200.9839,6005323.618,8050289.2132,14870756.57,3788.0,8046501.2132,14866712.37,2528288.008,24945.5039,2380953.1829,4087232.343,895355.0,2017,3,1,9,3,March,0.9895361148919646,-0.032335025352314695
India,"Calendar Year (Jan - Dec), 2017","March, 2017",2017-03-17,12459613.7679,23143686.34,1214077.2929,1264715.8426,9964826.5168,17510888.64,15994.1155,3999067.3742,7250237.568,595974.0,3403093.3742,6005323.618,8102896.6444,14870756.57,4679.0,8098217.6444,14866712.37,2499604.524,24945.5039,2166711.7502,4087232.343,857290.0,2017,3,1,11,17,March,0.613212565337351,-1.1345022366613056
India,"Calendar Year (Jan - Dec), 2017","March, 2017",2017-03-31,12791939.9288,23143686.34,1264124.2908,1396741.4246,10109983.0979,17510888.64,21091.1155,3856606.5519,7250237.568,620811.0,3235795.5519,6005323.618,8411491.5267,14870756.57,7291.0,8404200.5267,14866712.37,2558417.335,25085.4773,2059475.5526,4087232.343,833530.0,2017,3,1,13,31,March,2.6672268265343746,2.3528846437629314
India,"Calendar Year (Jan - Dec), 2017","April, 2017",2017-04-14,12629926.6831,23143686.34,1329431.3658,1200998.367,10078220.8348,17510888.64,21276.1155,4076201.799,7250237.568,709723.0,3366478.799,6005323.618,8167225.3902,14870756.57,5425.0,8161800.3902,14866712.37,2539809.379,25085.4773,2178211.9089,4087232.343,812277.0,2017,4,2,15,14,April,-1.2665260046698656,-0.7273229330272524
India,"Calendar Year (Jan - Dec), 2017","April, 2017",2017-04-28,12683876.6977,23143686.34,1362192.773,1231069.1229,10072951.1863,17510888.64,17663.6155,4107602.7288,7250237.568,719632.0,3387970.7288,6005323.618,8148156.5771,14870756.57,5372.0,8142784.5771,14866712.37,2554481.053,25161.8199,2151339.8536,4087232.343,823073.0,2017,4,2,17,28,April,0.42716015661588,0.5776683132722393
India,"Calendar Year (Jan - Dec), 2017","May, 2017",2017-05-12,12749472.4502,23143686.34,1406062.3216,1213859.1009,10111798.3466,17510888.64,17752.6812,4108964.6431,7250237.568,665180.0,3443784.6431,6005323.618,8158775.6687,14870756.57,5648.0,8153127.6687,14866712.37,2573079.35,25161.8199,2116324.1728,4087232.343,823867.0,2017,5,2,19,12,May,0.5171585475274743,0.7280655684706705
India,"Calendar Year (Jan - Dec), 2017","May, 2017",2017-05-26,12671722.4584,23143686.34,1413311.5512,1190909.8742,10049726.3518,17510888.64,17774.6812,4104940.0006,7250237.568,686700.0,3418240.0006,6005323.618,8135655.1656,14870756.57,6641.0,8129014.1656,14866712.37,2605659.463,25243.2807,2199585.4797,4087232.343,846213.0,2017,5,2,21,26,May,-0.6098290898207459,1.266191538166117
India,"Calendar Year (Jan - Dec), 2017","June, 2017",2017-06-09,12731616.6352,23143686.34,1446728.6744,1177932.5894,10088995.5902,17510888.64,17959.7812,4126230.4381,7250237.568,683593.0,3442637.4381,6005323.618,8200033.1589,14870756.57,6995.0,8193038.1589,14866712.37,2609740.746,25243.2807,2229442.8336,4087232.343,839975.0,2017,6,2,23,9,June,0.4726601059692248,0.1566314807423419
India,"Calendar Year (Jan - Dec), 2017","June, 2017",2017-06-23,12758459.6123,23143686.34,1452652.8168,1228176.0467,10057454.9675,17510888.64,20175.7812,4093629.6013,7250237.568,667269.0,3426360.6013,6005323.618,8204945.1809,14870756.57,6925.0,8198020.1809,14866712.37,2581047.984,25314.0009,2146288.292,4087232.343,853133.0,2017,6,2,25,23,June,0.210837145581233,-1.0994487496115313
India,"Calendar Year (Jan - Dec), 2017","July, 2017",2017-07-07,12830409.6535,23143686.34,1466610.1977,1199877.6137,10145792.0609,17510888.64,18129.7812,4185181.4344,7250237.568,717885.0,3467296.4344,6005323.618,8247002.3053,14870756.57,6248.0,8240754.3053,14866712.37,2612702.852,25314.0009,2239599.2083,4087232.343,877113.0,2017,7,3,27,7,July,0.5639398750820757,1.2264346961478267
India,"Calendar Year (Jan - Dec), 2017","July, 2017",2017-07-21,12808103.8926,23143686.34,1469493.5642,1201382.7644,10119265.7828,17510888.64,17961.7812,4114536.8064,7250237.568,646265.0,3468271.8064,6005323.618,8228337.9253,14870756.57,6873.0,8221464.9253,14866712.37,2629310.703,25314.0009,2189202.9611,4087232.343,881238.0,2017,7,3,29,21,July,-0.17385073043179045,0.635657858576888
India,"Calendar Year (Jan - Dec), 2017","August, 2017",2017-08-04,12943860.6551,23143686.34,1476057.3783,1230171.6172,10218419.8571,17510888.64,19211.8024,4192929.3608,7250237.568,700073.0,3492856.3608,6005323.618,8269968.9126,14870756.57,7423.0,8262545.9126,14866712.37,2620026.447,25377.6004,2164249.3611,4087232.343,860771.0,2017,8,3,31,4,August,1.0599286485990733,-0.35310608173491076
India,"Calendar Year (Jan - Dec), 2017","August, 2017",2017-08-18,12882658.3473,23143686.34,1489645.6831,1217565.8472,10154963.0146,17510888.64,20483.8024,4157038.5502,7250237.568,644829.0,3512209.5502,6005323.618,8249835.3138,14870756.57,7533.0,8242302.3138,14866712.37,2634459.256,25377.6004,2183859.2595,4087232.343,842547.0,2017,8,3,33,18,August,-0.4728288524636137,0.5508650119362635
India,"Calendar Year (Jan - Dec), 2017","September, 2017",2017-09-01,12940181.0795,23143686.34,1480885.8314,1223236.582,10217123.8637,17510888.64,18934.8024,4185560.0536,7250237.568,642086.0,3543474.0536,6005323.618,8313263.1026,14870756.57,7388.0,8305875.1026,14866712.37,2659843.429,25420.3308,2243711.5499,4087232.343,851256.0,2017,9,3,35,1,September,0.44651290633703766,0.9635439584873895
India,"Calendar Year (Jan - Dec), 2017","September, 2017",2017-09-15,12923732.5261,23143686.34,1504803.8936,1228942.2336,10171416.5966,17510888.64,18569.8024,4089850.6262,7250237.568,559447.0,3530403.6262,6005323.618,8322061.4492,14870756.57,7565.0,8314496.4492,14866712.37,2691523.23,25420.3308,2204927.0225,4087232.343,871665.0,2017,9,3,37,15,September,-0.12711223512983372,1.1910400685468225
India,"Calendar Year (Jan - Dec), 2017","September, 2017",2017-09-29,13184329.9472,23143686.34,1497032.327,1350314.5144,10311296.3034,17510888.64,25686.8024,4077303.631,7250237.568,542893.0,3534410.631,6005323.618,8551982.1759,14870756.57,7436.0,8544546.1759,14866712.37,2735663.994,25481.0772,2205901.1293,4087232.343,905736.0,2017,9,3,39,29,September,2.0164253676228094,1.6399919386911543
India,"Calendar Year (Jan - Dec), 2017","October, 2017",2017-10-13,13127718.1999,23143686.34,1533161.4237,1248028.0705,10324037.9034,17510888.64,22490.8024,4100972.3091,7250237.568,542556.0,3558416.3091,6005323.618,8433057.8502,14870756.57,7268.0,8425789.8502,14866712.37,2726592.338,25481.0772,2158187.229,4087232.343,894050.0,2017,10,4,41,13,October,-0.42938660915432525,-0.33160709867500193
India,"Calendar Year (Jan - Dec), 2017","October, 2017",2017-10-27,13115316.3201,23143686.34,1548558.6683,1253869.0074,10290405.7421,17510888.64,22482.9024,4029315.3277,7250237.568,492281.0,3537034.3277,6005323.618,8455651.6193,14870756.57,8184.0,8447467.6193,14866712.37,2722869.465,25537.1385,2117861.0578,4087232.343,888521.0,2017,10,4,43,27,October,-0.09447094773936682,-0.13653940664745123
India,"Calendar Year (Jan - Dec), 2017","November, 2017",2017-11-10,13183233.7267,23143686.34,1572523.7311,1227571.4904,10360488.6028,17510888.64,22649.9024,4085616.8052,7250237.568,499676.0,3585940.8052,6005323.618,8501784.3839,14870756.57,7794.0,8493990.3839,14866712.37,2722156.424,25537.1385,2151664.8933,4087232.343,883561.0,2017,11,4,45,10,November,0.5178480254869111,-0.026187116538833877
India,"Calendar Year (Jan - Dec), 2017","November, 2017",2017-11-24,13147309.3128,23143686.34,1581552.4009,1226597.8383,10316235.7712,17510888.64,22923.3024,4003973.8089,7250237.568,447414.0,3556559.8089,6005323.618,8512467.3313,14870756.57,8059.0,8504408.3313,14866712.37,2720854.149,25567.2074,2115356.7272,4087232.343,885534.0,2017,11,4,47,24,November,-0.2725007736701479,-0.047839829795170985
India,"Calendar Year (Jan - Dec), 2017","December, 2017",2017-12-08,13214984.4741,23143686.34,1606594.0756,1211343.0305,10373814.2967,17510888.64,23233.0714,4093330.38,7250237.568,528704.0,3564626.38,6005323.618,8569832.6026,14870756.57,7700.0,8562132.6026,14866712.37,2711057.54,25567.2074,2184608.1772,4087232.343,863427.0,2017,12,4,49,8,December,0.5147453345005992,-0.3600563816917868
India,"Calendar Year (Jan - Dec), 2017","December, 2017",2017-12-22,13208681.4465,23143686.34,1616422.8604,1247010.1113,10322356.527,17510888.64,22891.948,3928591.9357,7250237.568,386839.0,3541752.9357,6005323.618,8641927.8289,14870756.57,8694.0,8633233.8289,14866712.37,2728589.32,25597.7908,2115831.2068,4087232.343,855986.0,2017,12,4,51,22,December,-0.047696065117242004,0.6466767946208929
India,"Calendar Year (Jan - Dec), 2018","January, 2018",2018-01-05,13354527.1898,23143686.34,1633300.6609,1230105.8912,10467617.6897,17510888.64,23502.948,4100602.406,7250237.568,504874.0,3595728.406,6005323.618,8736164.0316,14870756.57,8088.0,8728076.0316,14866712.37,2741568.629,25597.7908,2249212.1366,4087232.343,833459.0,2018,1,1,1,5,January,1.1041658010356947,0.4756783626200134
India,"Calendar Year (Jan - Dec), 2018","January, 2018",2018-01-19,13363233.6337,23143686.34,1660741.5376,1224957.206,10451548.9422,17510888.64,25985.948,4029379.4685,7250237.568,460158.0,3569221.4685,6005323.618,8717918.8239,14870756.57,6952.0,8710966.8239,14866712.37,2777801.476,25621.1516,2187288.9083,4087232.343,861019.0,2018,1,1,3,19,January,0.06519469971688618,1.3216100671977538
India,"Calendar Year (Jan - Dec), 2018","February, 2018",2018-02-02,13496388.6953,23143686.34,1668506.1967,1252681.4309,10554142.2198,17510888.64,21058.848,4058178.9756,7250237.568,440740.0,3617438.9756,6005323.618,8809654.393,14870756.57,7347.0,8802307.393,14866712.37,2836297.216,25621.1516,2233159.8228,4087232.343,881181.0,2018,2,1,5,2,February,0.9964284487566255,2.105828674417487
India,"Calendar Year (Jan - Dec), 2018","February, 2018",2018-02-16,13478992.1609,23143686.34,1707193.6345,1240922.4955,10510781.183,17510888.64,20094.848,4025699.7793,7250237.568,416710.0,3608989.7793,6005323.618,8797344.9732,14870756.57,7938.0,8789406.9732,14866712.37,2828328.842,25638.4992,2197817.0888,4087232.343,872068.0,2018,2,1,7,16,February,-0.1288976984343826,-0.2809428417814952
India,"Calendar Year (Jan - Dec), 2018","March, 2018",2018-03-02,13627756.5802,23143686.34,1720327.4335,1274046.6067,10612551.6921,17510888.64,20830.848,4062213.8552,7250237.568,446030.0,3616183.8552,6005323.618,8898366.151,14870756.57,8785.0,8889581.151,14866712.37,2877654.682,25638.4992,2235910.9232,4087232.343,906895.0,2018,3,1,9,2,March,1.103676131896103,1.7439923981795502
India,"Calendar Year (Jan - Dec), 2018","March, 2018",2018-03-16,13635043.954,23143686.34,1753272.6457,1287733.902,10573059.7584,17510888.64,20977.648,3990697.03,7250237.568,449303.0,3541394.03,6005323.618,8928982.8566,14870756.57,9188.0,8919794.8566,14866712.37,2867307.767,25638.4992,2177376.2297,4087232.343,895605.0,2018,3,1,11,16,March,0.053474493451011185,-0.35956068894301696
India,"Calendar Year (Jan - Dec), 2018","March, 2018",2018-03-30,13966007.5001,23143686.34,1760436.3161,1483712.341,10695255.1952,17510888.64,26603.648,3990982.2672,7250237.568,465547.0,3525435.2672,6005323.618,9213715.5008,14870756.57,14025.0,9199690.5008,14866712.37,2921398.981,25651.6127,2185533.0586,4087232.343,898406.0,2018,3,1,13,30,March,2.4273009109215815,1.8864809220181744
India,"Calendar Year (Jan - Dec), 2018","March, 2018",2018-03-31,13962586.500147,23143686.34,1759712.31605236,1483712.340978,10695255.195162,17510888.64,23906.647954668,4001399.2672,7250237.568,475964.0,3525435.2672,6005323.618,9213715.5008,14870756.57,14025.0,9199690.5008,14866712.37,2922502.981,25651.6127,2200475.0586,4087232.343,907198.0,2018,3,1,13,31,March,-0.024495189143891594,0.037790113818081394
India,"Calendar Year (Jan - Dec), 2018","April, 2018",2018-04-13,13914187.2543,23143686.34,1809378.5275,1295396.6298,10786666.449,17510888.64,22745.648,4207523.8929,7250237.568,618233.0,3589290.8929,6005323.618,9031318.7797,14870756.57,8802.0,9022516.7797,14866712.37,2939683.161,25652.81,2289783.4062,4087232.343,924557.0,2018,4,2,15,13,April,-0.3466352444548182,0.5878584251818753
India,"Calendar Year (Jan - Dec), 2018","April, 2018",2018-04-27,13981646.8157,23143686.34,1824875.8476,1330927.4973,10803832.8228,17510888.64,22010.648,4166762.415,7250237.568,600134.0,3566628.415,6005323.618,9103293.803,14870756.57,9247.0,9094046.803,14866712.37,2964358.947,25677.03241,2278233.613,4087232.343,963129.0,2018,4,2,17,27,April,0.484825740570316,0.8394029100607714
India,"Calendar Year (Jan - Dec), 2018","May, 2018",2018-05-11,13974411.2932,23143686.34,1858177.5479,1272431.6252,10821940.4721,17510888.64,21861.648,4201052.6739,7250237.568,604981.0,3596071.6739,6005323.618,9107896.3361,14870756.57,9504.0,9098392.3361,14866712.37,2968385.483,25689.3595,2328400.2543,4087232.343,968180.0,2018,5,2,19,11,May,-0.05175014499634312,0.1358315936764276
India,"Calendar Year (Jan - Dec), 2018","May, 2018",2018-05-25,13984477.9864,23143686.34,1853793.4469,1283165.093,10820654.7985,17510888.64,26864.648,4203768.475,7250237.568,623400.0,3580368.475,6005323.618,9124880.683,14870756.57,9448.0,9115432.683,14866712.37,2976166.534,25700.54584,2345823.895,4087232.343,998988.0,2018,5,2,21,25,May,0.07203661742014589,0.26213074563805616
India,"Calendar Year (Jan - Dec), 2018","June, 2018",2018-06-08,14056195.3729,23143686.34,1873186.5176,1275813.8419,10883944.3655,17510888.64,23250.648,4338289.1004,7250237.568,689955.0,3648334.1004,6005323.618,9185161.731,14870756.57,8938.0,9176223.731,14866712.37,2950862.344,25705.3394,2443611.9759,4087232.343,979175.0,2018,6,2,23,8,June,0.5128356351216334,-0.850227623720734
India,"Calendar Year (Jan - Dec), 2018","June, 2018",2018-06-22,14003226.6601,23143686.34,1876761.391,1289848.2379,10814101.3171,17510888.64,22515.7143,4221002.114,7250237.568,618839.0,3602163.114,6005323.618,9202684.466,14870756.57,9539.0,9193145.466,14866712.37,2883641.63,25713.76503,2329604.729,4087232.343,978787.0,2018,6,2,25,22,June,-0.3768353483626363,-2.278002365534948
India,"Calendar Year (Jan - Dec), 2018","July, 2018",2018-07-06,14128810.2181,23143686.34,1862494.7926,1297812.2107,10944093.5006,17510888.64,24409.7143,4401559.245,7250237.568,726834.0,3674725.245,6005323.618,9247082.6644,14870756.57,9359.0,9237723.6644,14866712.37,2914771.266,25702.647,2460090.3824,4087232.343,1035119.0,2018,7,3,27,6,July,0.8968187193443944,1.079525128092973
India,"Calendar Year (Jan - Dec), 2018","July, 2018",2018-07-20,14072865.6365,23143686.34,1858933.5638,1275905.9285,10915024.7299,17510888.64,23001.4143,4331366.473,7250237.568,662484.0,3668882.473,6005323.618,9200628.821,14870756.57,9556.0,9191072.821,14866712.37,2909097.773,25701.35387,2393715.756,4087232.343,1032401.0,2018,7,3,29,20,July,-0.39596102386831866,-0.19464625118887913
India,"Calendar Year (Jan - Dec), 2018","August, 2018",2018-08-03,14201116.8929,23143686.34,1846886.1286,1320447.4306,11010418.9194,17510888.64,23364.4143,4433751.564,7250237.568,729975.0,3703776.564,6005323.618,9261623.062,14870756.57,9611.0,9252012.062,14866712.37,2890429.68,25696.2997,2410171.7771,4087232.343,1022111.0,2018,8,3,31,3,August,0.9113371768956657,-0.6417141827704365
India,"Calendar Year (Jan - Dec), 2018","August, 2018",2018-08-17,14155066.8348,23143686.34,1866386.6461,1293994.9109,10971653.8636,17510888.64,23031.4143,4383195.3282,7250237.568,668686.0,3714509.3282,6005323.618,9260760.5667,14870756.57,9482.0,9251278.5667,14866712.37,2931978.831,25696.7247,2446348.5291,4087232.343,1026341.0,2018,8,3,33,17,August,-0.3242706784775673,1.4374731648894468
India,"Calendar Year (Jan - Dec), 2018","August, 2018",2018-08-31,14271407.9311,23143686.34,1846843.8637,1342043.5026,11057850.1505,17510888.64,24670.4143,4394705.798,7250237.568,683456.0,3711249.798,6005323.618,9368993.553,14870756.57,9537.0,9359456.553,14866712.37,2957642.586,25696.72474,2475407.888,4087232.343,1060901.0,2018,8,3,35,31,August,0.821904252786565,0.8753049213267028
India,"Calendar Year (Jan - Dec), 2018","September, 2018",2018-09-14,14215170.8752,23143686.34,1870161.3088,1295931.7099,11020660.4422,17510888.64,28417.4143,4362507.7028,7250237.568,665337.0,3697170.7028,6005323.618,9386710.6941,14870756.57,9119.0,9377591.6941,14866712.37,2994053.974,25696.7247,2553570.9906,4087232.343,1097829.0,2018,9,3,37,14,September,-0.39405401465295586,1.2310949325774923
India,"Calendar Year (Jan - Dec), 2018","September, 2018",2018-09-28,14422907.9194,23143686.34,1842935.6802,1423190.0541,11131201.7708,17510888.64,25580.4143,4302000.202,7250237.568,646994.0,3655006.202,6005323.618,9571897.404,14870756.57,9128.0,9562769.404,14866712.37,3031242.301,25696.72474,2507699.875,4087232.343,1127324.0,2018,9,3,39,28,September,1.4613756389127985,1.242072698853769
India,"Calendar Year (Jan - Dec), 2018","October, 2018",2018-10-12,14441474.9299,23143686.34,1876162.8116,1321145.5368,11219936.1672,17510888.64,24230.4143,4409680.9622,7250237.568,707464.0,3702216.9622,6005323.618,9582755.7827,14870756.57,8905.0,9573850.7827,14866712.37,3036644.501,25696.7247,2613068.004,4087232.343,1175851.0,2018,10,4,41,12,October,0.12873278123772813,0.1782173598665393
India,"Calendar Year (Jan - Dec), 2018","October, 2018",2018-10-26,14426379.7711,23143686.34,1875135.1193,1350915.9887,11175750.2489,17510888.64,24578.4143,4293037.35,7250237.568,651066.0,3641971.35,6005323.618,9623708.966,14870756.57,9230.0,9614478.966,14866712.37,3003695.304,25696.72474,2519528.734,4087232.343,1149486.0,2018,10,4,43,26,October,-0.10452643426847041,-1.0850528268669501
India,"Calendar Year (Jan - Dec), 2018","November, 2018",2018-11-09,14544754.8957,23143686.34,1938825.9363,1329998.423,11251196.4652,17510888.64,24734.0713,4379607.661,7250237.568,731189.0,3648418.661,6005323.618,9702914.443,14870756.57,9319.0,9693595.443,14866712.37,2989653.279,25696.7247,2552890.0544,4087232.343,1146723.0,2018,11,4,45,9,November,0.8205462942070696,-0.46749165873449794
India,"Calendar Year (Jan - Dec), 2018","November, 2018",2018-11-23,14518774.783,23143686.34,1924446.0336,1338265.125,11230300.5531,17510888.64,25763.0713,4344589.442,7250237.568,712721.0,3631868.442,6005323.618,9724300.044,14870756.57,9318.0,9714982.044,14866712.37,2929932.554,25696.72474,2505522.55,4087232.343,1090189.0,2018,11,4,47,23,November,-0.17862186668873292,-1.99758030202003
India,"Calendar Year (Jan - Dec), 2018","December, 2018",2018-12-07,14598653.5512,23143686.34,1931778.1439,1313546.5656,11327950.7704,17510888.64,25378.0713,4438214.4944,7250237.568,781216.0,3656998.4944,6005323.618,9800949.2919,14870756.57,8834.0,9792115.2919,14866712.37,2904957.652,25786.0647,2571036.4211,4087232.343,1075314.0,2018,12,4,49,7,December,0.5501756821349124,-0.8524053554032851
India,"Calendar Year (Jan - Dec), 2018","December, 2018",2018-12-21,14549694.7685,23143686.34,1950995.1207,1302600.0609,11271026.9156,17510888.64,25072.6713,4234657.813,7250237.568,683006.0,3551651.813,6005323.618,9877042.743,14870756.57,9281.0,9867761.743,14866712.37,2879887.942,25786.06472,2467464.254,4087232.343,1050560.0,2018,12,4,51,21,December,-0.33536505629299107,-0.8629974341533009
India,"Calendar Year (Jan - Dec), 2019","January, 2019",2019-01-04,14771348.3628,23143686.34,1951689.2197,1347149.1804,11446724.2915,17510888.64,25785.6713,4466825.9907,7250237.568,877734.0,3589091.9907,6005323.618,9933585.6597,14870756.57,7810.0,9925775.6597,14866712.37,2893292.935,25798.2721,2547938.961,4087232.343,1071632.0,2019,1,1,1,4,January,1.5234243592510133,0.46546925678958573
India,"Calendar Year (Jan - Dec), 2019","January, 2019",2019-01-18,14758783.1804,23143686.34,1986734.7588,1329986.2378,11416212.5441,17510888.64,25849.6397,4432877.556,7250237.568,864060.0,3568817.556,6005323.618,9928857.053,14870756.57,8278.0,9920579.053,14866712.37,2945217.298,25798.27215,2573745.07,4087232.343,1127815.0,2019,1,1,3,18,January,-0.08506455938472879,1.7946458988605585
India,"Calendar Year (Jan - Dec), 2019","February, 2019",2019-02-01,14894534.3573,23143686.34,1984113.6921,1357309.8826,11526574.1429,17510888.64,26536.6397,4462379.0325,7250237.568,898829.0,3563550.0325,6005323.618,10028256.8599,14870756.57,8278.0,10019978.8599,14866712.37,2975544.377,25823.3116,2597246.2164,4087232.343,1149750.0,2019,2,1,5,1,February,0.9197992493058749,1.0297059921722695
India,"Calendar Year (Jan - Dec), 2019","February, 2019",2019-02-15,14939818.3138,23143686.34,2029450.6697,1401265.0971,11482900.6291,17510888.64,26201.9179,4433410.147,7250237.568,873047.0,3560363.147,6005323.618,10038751.76,14870756.57,8068.0,10030683.76,14866712.37,2964507.526,25823.31161,2522453.551,4087232.343,1146899.0,2019,2,1,7,15,February,0.3040306961848982,-0.37091871609481464
